Timestamp,geo:lat,geo:long,Value
2014-08-06T19:18:13.098+0530,77.57700917668835,13.008052681450373,76.596301628904
2014-08-06T19:18:13.643+0530,77.57700917668835,13.008052681450373,71.57561395786342
2014-08-06T19:18:14.630+0530,77.57700917668835,13.008052681450373,76.04450950003627
2014-08-06T19:18:15.132+0530,77.57700917668835,13.008052681450373,74.97905254807327
2014-08-06T19:18:16.110+0530,77.57700917668835,13.008052681450373,77.6722847636803
2014-08-06T19:18:16.612+0530,77.57700917668835,13.008052681450373,77.7848724048107
2014-08-06T19:18:17.607+0530,77.5769385400743,13.008078803724876,74.99277525000682
2014-08-06T19:18:18.086+0530,77.5769385400743,13.008078803724876,81.51680682593465
2014-08-06T19:18:19.071+0530,77.5769385400743,13.008078803724876,76.87616450222995
2014-08-06T19:18:19.559+0530,77.5769385400743,13.008078803724876,74.5848516318796
2014-08-06T19:18:20.538+0530,77.5769385400743,13.008078803724876,73.97511131850838
2014-08-06T19:18:21.056+0530,77.5769385400743,13.008078803724876,73.32277982789762
2014-08-06T19:18:21.535+0530,77.5769385400743,13.008078803724876,74.70955695758869
2014-08-06T19:18:22.603+0530,77.5769385400743,13.008078803724876,74.44266651881073
2014-08-06T19:18:23.092+0530,77.5769385400743,13.008078803724876,72.55231607860188
2014-08-06T19:18:23.645+0530,77.5769385400743,13.008078803724876,73.49954032505718
2014-08-06T19:18:24.575+0530,77.5769385400743,13.008078803724876,74.09984796951437
2014-08-06T19:18:25.118+0530,77.57687845957582,13.008107391407139,76.06384304215027
2014-08-06T19:18:26.065+0530,77.57687845957582,13.008107391407139,82.3161478349216
2014-08-06T19:18:26.607+0530,77.57687845957582,13.008107391407139,79.61108135078773
2014-08-06T19:18:27.572+0530,77.57687845957582,13.008107391407139,75.83644266076942
2014-08-06T19:18:28.095+0530,77.57687845957582,13.008107391407139,74.85005535007647
2014-08-06T19:18:29.054+0530,77.57684193481082,13.00812526223047,72.82764308556807
2014-08-06T19:18:29.585+0530,77.57684193481082,13.00812526223047,74.50432080284402
2014-08-06T19:18:30.545+0530,77.57684193481082,13.00812526223047,73.31267763862544
2014-08-06T19:18:31.084+0530,77.57684193481082,13.00812526223047,75.89411464925735
2014-08-06T19:18:32.070+0530,77.57684193481082,13.00812526223047,76.79797754750919
2014-08-06T19:18:32.546+0530,77.57684193481082,13.00812526223047,76.89539385362154
2014-08-06T19:18:33.532+0530,77.57684193481082,13.00812526223047,74.91194065072897
2014-08-06T19:18:34.033+0530,77.57684193481082,13.00812526223047,72.56592022352004
2014-08-06T19:18:35.023+0530,77.57678333203792,13.008155680420233,71.45037802974629
2014-08-06T19:18:35.506+0530,77.57678333203792,13.008155680420233,70.65663931589671
2014-08-06T19:18:36.497+0530,77.57678333203792,13.008155680420233,70.62030583593346
2014-08-06T19:18:36.965+0530,77.57678333203792,13.008155680420233,69.43677164276414
2014-08-06T19:18:37.502+0530,77.57678333203792,13.008155680420233,68.49768719345924
2014-08-06T19:18:38.463+0530,77.576721818073,13.008188069705916,70.13771507155812
2014-08-06T19:18:38.988+0530,77.57670398676323,13.008197496939255,71.43998410260807
2014-08-06T19:18:39.930+0530,77.5766847820585,13.008208435715185,75.05192538214821
2014-08-06T19:18:40.444+0530,77.5766847820585,13.008208435715185,75.39673413515646
2014-08-06T19:18:40.946+0530,77.5766660160959,13.008220543504011,74.18846279757541
2014-08-06T19:18:41.929+0530,77.57664751608938,13.00823484495617,73.22017757624548
2014-08-06T19:18:42.452+0530,77.57664751608938,13.00823484495617,75.21422122461716
2014-08-06T19:18:43.400+0530,77.5766348437526,13.008244728473443,72.72731530598732
2014-08-06T19:18:43.907+0530,77.57662202052548,13.008253652861796,71.37416254772666
2014-08-06T19:18:44.436+0530,77.57662202052548,13.008253652861796,71.29253198202066
2014-08-06T19:18:45.406+0530,77.57661099106508,13.008260060737637,71.83588754862075
2014-08-06T19:18:45.895+0530,77.57659383939115,13.008267211800227,72.26563268510333
2014-08-06T19:18:46.421+0530,77.57659383939115,13.008267211800227,70.81010082325425
2014-08-06T19:18:47.373+0530,77.57658445425325,13.008270238598485,72.83808972580736
2014-08-06T19:18:47.879+0530,77.57658445425325,13.008270238598485,75.07988371102087
2014-08-06T19:18:48.411+0530,77.57658445425325,13.008270238598485,73.76974843562209
2014-08-06T19:18:49.382+0530,77.57658445425325,13.008270238598485,73.62254156777121
2014-08-06T19:18:49.871+0530,77.57657051892397,13.008276692900587,75.86360762752676
2014-08-06T19:18:50.420+0530,77.57657051892397,13.008276692900587,76.03470292286465
2014-08-06T19:18:51.383+0530,77.57657051892397,13.008276692900587,76.94553579683078
2014-08-06T19:18:51.896+0530,77.57657051892397,13.008276692900587,73.67438705735636
2014-08-06T19:18:52.411+0530,77.57657051892397,13.008276692900587,74.51340253710836
2014-08-06T19:18:52.925+0530,77.57657051892397,13.008276692900587,75.6512045260272
2014-08-06T19:18:53.903+0530,77.57657051892397,13.008276692900587,74.31522590063081
2014-08-06T19:18:54.391+0530,77.57657051892397,13.008276692900587,74.1029275035001
2014-08-06T19:18:54.893+0530,77.57657051892397,13.008276692900587,87.81462353848605
2014-08-06T19:18:55.409+0530,77.57657051892397,13.008276692900587,79.33083874616031
2014-08-06T19:18:56.377+0530,77.57657051892397,13.008276692900587,78.03475071321093
2014-08-06T19:18:56.872+0530,77.57653565067476,13.008323450686204,75.14553495829557
2014-08-06T19:18:57.376+0530,77.57653565067476,13.008323450686204,74.84173039187122
2014-08-06T19:18:57.898+0530,77.57652869505588,13.00833237065626,73.67199026387493
